latitude,longitude,elevation,station_name,year,month,tavg,tmax,tmin,prcp
14.4333,-11.4333,47.0,Kayes,2017,8,28.7,33.7,25.6,242.0
14.4333,-11.4333,47.0,Kayes,2017,9,29.2,34.7,25.2,162.0
14.4333,-11.4333,47.0,Kayes,2017,10,30.2,39.0,22.9,49.0
14.4333,-11.4333,47.0,Kayes,2017,11,28.7,38.2,19.8,0.0
14.4333,-11.4333,47.0,Kayes,2017,12,25.0,33.3,16.6,0.0
14.4333,-11.4333,47.0,Kayes,2018,1,25.0,34.2,15.7,0.0
14.4333,-11.4333,47.0,Kayes,2018,2,27.8,35.0,20.5,
14.4333,-11.4333,47.0,Kayes,2018,3,33.6,41.1,25.1,0.0
14.4333,-11.4333,47.0,Kayes,2018,4,34.7,42.0,27.3,0.0
14.4333,-11.4333,47.0,Kayes,2018,5,36.4,43.1,30.9,0.0
14.4333,-11.4333,47.0,Kayes,2018,6,34.1,39.7,29.3,39.0
14.4333,-11.4333,47.0,Kayes,2018,7,29.1,33.8,25.1,234.0
14.4333,-11.4333,47.0,Kayes,2018,8,27.9,32.6,24.7,258.0
14.4333,-11.4333,47.0,Kayes,2018,9,28.1,33.8,24.2,179.0
14.4333,-11.4333,47.0,Kayes,2018,10,30.1,37.3,24.8,66.0
14.4333,-11.4333,47.0,Kayes,2018,11,28.8,37.7,21.4,
14.4333,-11.4333,47.0,Kayes,2018,12,26.6,36.4,17.0,0.0
14.4333,-11.4333,47.0,Kayes,2019,1,24.7,34.2,15.2,0.0
